type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,13.254333333333333,10.614545454545455,7.15025,11.488088235294118
mean_wait_turn,3.1,5.7272727272727275,4.1,3.8627450980392157
var_mean_house_area,,,,147.126459267269
Rop,,,,280.0
