,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
0,15.0,3>=family_num>=2,False,house_30,1.0,2.0,44.6,22.3
1,16.0,family_num=1,False,house_85,1.0,1.0,48.7,48.7
68,15.8,family_num=1,False,house_98,1.0,1.0,44.5,44.5
66,14.2,family_num>3,False,house_99,1.0,4.0,44.51,11.1275
67,15.1,3>=family_num>=2,True,house_13,1.0,2.0,38.25,19.125
64,15.9,3>=family_num>=2,False,house_77,1.0,3.0,60.0,20.0
69,14.4,3>=family_num>=2,False,house_94,2.0,3.0,44.4,14.799999999999999
65,17.1,family_num=1,False,house_74,2.0,1.0,42.82,42.82
63,16.0,3>=family_num>=2,False,house_83,2.0,2.0,48.35,24.175
61,17.6,3>=family_num>=2,False,house_64,1.0,3.0,48.75,16.25
60,17.0,3>=family_num>=2,False,house_25,1.0,2.0,42.2,21.1
58,17.0,family_num=1,True,house_29,1.0,1.0,44.5,44.5
23,16.0,3>=family_num>=2,False,house_71,1.0,2.0,42.82,21.41
24,14.2,3>=family_num>=2,False,house_17,1.0,3.0,38.6,12.866666666666667
55,17.0,3>=family_num>=2,False,house_78,1.0,3.0,60.3,20.099999999999998
62,14.4,family_num>3,False,house_65,2.0,4.0,49.07,12.2675
39,17.0,family_num=1,True,house_10,1.0,1.0,38.05,38.05
33,14.6,3>=family_num>=2,False,house_44,1.0,2.0,46.14,23.07
53,16.4,family_num>3,False,house_4,1.0,4.0,61.7,15.425
51,12.7,3>=family_num>=2,True,house_54,1.0,3.0,58.54,19.513333333333332
49,14.0,family_num=1,False,house_19,1.0,1.0,27.76,27.76
28,12.4,3>=family_num>=2,False,house_52,1.0,2.0,44.3,22.15
27,15.2,family_num>3,True,house_39,1.0,4.0,57.5,14.375
54,15.0,3>=family_num>=2,False,house_46,2.0,2.0,44.75,22.375
50,17.0,3>=family_num>=2,False,house_51,2.0,2.0,46.1,23.05
47,5.9,family_num>3,False,house_57,3.0,4.0,60.1,15.025
37,16.2,family_num>3,False,house_37,4.0,4.0,58.0,14.5
