type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,20.182142857142857,40.76833333333334,14.005357142857141,23.15546296296296
mean_wait_turn,3.0,3.0,5.428571428571429,3.6296296296296298
var_mean_house_area,,,,109.44845084019207
Rop,,,,46.0
