type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,1.3902777777777777,22.39,0.0,5.64702614379085
mean_wait_turn,6.333333333333333,3.8181818181818183,6.7,5.862745098039215
var_mean_house_area,,,,187.73988990345592
Rop,,,,258.0
