type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,5.081944444444445,14.651818181818184,5.7495,7.2769281045751635
mean_wait_turn,5.333333333333333,5.0,4.5,5.098039215686274
mean_idle_wait_turn,1.2,3.8181818181818183,1.8,1.8823529411764706
var_mean_house_area,,,,160.55175330855656
Rop,,,,196.0
