,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
69,14.2,3>=family_num>=2,False,house_51,1.0,3.0,46.1,15.366666666666667
1,18.0,family_num=1,False,house_25,1.0,1.0,42.2,42.2
2,13.4,3>=family_num>=2,False,house_83,1.0,3.0,48.35,16.116666666666667
68,15.2,family_num=1,False,house_74,1.0,1.0,42.82,42.82
66,10.2,family_num>3,False,house_65,2.0,4.0,49.07,12.2675
63,17.0,3>=family_num>=2,False,house_30,1.0,2.0,44.6,22.3
64,14.5,3>=family_num>=2,False,house_57,2.0,3.0,60.1,20.033333333333335
65,13.0,family_num=1,False,house_85,3.0,1.0,48.7,48.7
23,18.0,3>=family_num>=2,False,house_37,1.0,2.0,58.0,29.0
24,10.5,3>=family_num>=2,False,house_39,1.0,3.0,57.5,19.166666666666668
33,11.4,3>=family_num>=2,False,house_54,1.0,2.0,58.54,29.27
39,17.0,family_num=1,True,house_19,1.0,1.0,27.76,27.76
61,17.6,3>=family_num>=2,False,house_64,3.0,3.0,48.75,16.25
51,15.7,3>=family_num>=2,True,house_99,1.0,3.0,44.51,14.836666666666666
59,14.1,3>=family_num>=2,False,house_52,2.0,2.0,44.3,22.15
57,9.4,family_num>3,False,house_44,2.0,4.0,46.14,11.535
50,17.0,3>=family_num>=2,False,house_98,1.0,2.0,44.5,22.25
55,12.2,3>=family_num>=2,False,house_46,3.0,3.0,44.75,14.916666666666666
26,13.2,family_num=1,True,house_71,1.0,1.0,42.82,42.82
47,11.9,family_num>3,False,house_3,1.0,4.0,61.5,15.375
38,17.2,family_num>3,True,house_29,1.0,4.0,44.5,11.125
28,13.2,3>=family_num>=2,False,house_94,1.0,2.0,44.4,22.2
30,14.0,3>=family_num>=2,False,house_77,1.0,2.0,60.0,30.0
32,16.5,family_num=1,False,house_10,1.0,1.0,38.05,38.05
43,15.2,family_num>3,False,house_78,1.0,5.0,60.3,12.059999999999999
46,16.0,family_num=1,False,house_13,1.0,1.0,38.25,38.25
45,14.6,3>=family_num>=2,False,house_17,1.0,2.0,38.6,19.3
44,17.0,3>=family_num>=2,False,house_4,1.0,3.0,61.7,20.566666666666666
