type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,10.53911111111111,14.680000000000001,4.97925,10.342075163398693
mean_wait_turn,4.5,5.363636363636363,4.9,4.764705882352941
var_mean_house_area,,,,170.70753459620227
Rop,,,,274.0
