type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,7.253,18.847272727272728,2.573,8.836078431372549
mean_wait_turn,4.933333333333334,4.454545454545454,5.5,4.9411764705882355
var_mean_house_area,,,,195.66349224657185
Rop,,,,319.0
