type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,21.81875,38.92333333333334,13.479499999999998,22.419843750000002
mean_wait_turn,2.25,3.0,2.2,2.375
var_mean_house_area,,,,95.49223196343316
Rop,,,,24.0
