type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,6.4975000000000005,11.775454545454545,8.065999999999999,7.9434313725490195
mean_wait_turn,5.2,5.636363636363637,5.1,5.2745098039215685
var_mean_house_area,,,,151.60990679866717
Rop,,,,196.0
