,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
0,15.0,3>=family_num>=2,False,house_51,1.0,2.0,46.1,23.05
65,16.0,family_num=1,False,house_30,2.0,1.0,44.6,44.6
61,17.2,3>=family_num>=2,False,house_39,2.0,3.0,57.5,19.166666666666668
62,14.4,family_num>3,False,house_37,3.0,4.0,58.0,14.5
60,17.0,3>=family_num>=2,False,house_25,3.0,2.0,42.2,21.1
59,13.4,3>=family_num>=2,False,house_19,3.0,2.0,27.76,13.88
24,13.1,3>=family_num>=2,False,house_64,3.0,3.0,48.75,16.25
55,12.6,3>=family_num>=2,False,house_85,3.0,3.0,48.7,16.233333333333334
54,15.0,3>=family_num>=2,False,house_83,3.0,2.0,48.35,24.175
53,13.8,family_num>3,False,house_52,4.0,4.0,44.3,11.075
49,16.0,family_num=1,False,house_99,1.0,1.0,44.51,44.51
26,17.0,family_num=1,True,house_98,2.0,1.0,44.5,44.5
38,13.7,family_num>3,True,house_3,2.0,4.0,61.5,15.375
35,14.0,3>=family_num>=2,False,house_54,2.0,3.0,58.54,19.513333333333332
48,15.0,3>=family_num>=2,False,house_44,2.0,2.0,46.14,23.07
47,14.3,family_num>3,False,house_94,3.0,4.0,44.4,11.1
45,16.4,3>=family_num>=2,False,house_46,3.0,2.0,44.75,22.375
44,15.4,3>=family_num>=2,False,house_77,3.0,3.0,60.0,20.0
25,16.0,3>=family_num>=2,False,house_29,3.0,2.0,44.5,22.25
42,18.0,3>=family_num>=2,True,house_4,3.0,2.0,61.7,30.85
12,16.4,family_num>3,True,house_71,3.0,4.0,42.82,10.705
40,11.2,3>=family_num>=2,False,house_74,4.0,2.0,42.82,21.41
41,11.0,3>=family_num>=2,False,house_65,4.0,3.0,49.07,16.356666666666666
8,11.2,3>=family_num>=2,False,house_13,4.0,2.0,38.25,19.125
