,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
1,18.0,family_num=1,False,house_25,1.0,1.0,42.2,42.2
69,16.2,3>=family_num>=2,False,house_39,1.0,3.0,57.5,19.166666666666668
0,16.0,3>=family_num>=2,False,house_83,1.0,2.0,48.35,24.175
60,13.0,3>=family_num>=2,False,house_65,1.0,2.0,49.07,24.535
65,16.0,family_num=1,False,house_30,2.0,1.0,44.6,44.6
63,17.0,3>=family_num>=2,False,house_51,1.0,2.0,46.1,23.05
23,16.0,3>=family_num>=2,False,house_64,1.0,2.0,48.75,24.375
56,15.0,family_num=1,False,house_19,1.0,1.0,27.76,27.76
52,15.5,3>=family_num>=2,False,house_99,1.0,2.0,44.51,22.255
39,16.0,family_num=1,True,house_98,1.0,1.0,44.5,44.5
61,17.0,3>=family_num>=2,False,house_4,3.0,3.0,61.7,20.566666666666666
36,17.7,3>=family_num>=2,True,house_29,1.0,2.0,44.5,22.25
26,13.2,family_num=1,True,house_71,1.0,1.0,42.82,42.82
62,16.9,family_num>3,False,house_57,4.0,4.0,60.1,15.025
27,14.2,family_num>3,True,house_77,2.0,4.0,60.0,15.0
48,15.0,3>=family_num>=2,False,house_44,1.0,2.0,46.14,23.07
46,16.7,family_num=1,False,house_74,1.0,1.0,42.82,42.82
40,15.0,3>=family_num>=2,False,house_94,1.0,2.0,44.4,22.2
13,15.8,family_num=1,False,house_13,2.0,1.0,38.25,38.25
51,15.9,3>=family_num>=2,True,house_78,5.0,3.0,60.3,20.099999999999998
53,12.6,family_num>3,False,house_54,5.0,4.0,58.54,14.635
2,0.0,3>=family_num>=2,False,None,10.0,3.0,0.0,0.0
68,0.0,family_num=1,False,None,10.0,1.0,0.0,0.0
66,0.0,family_num>3,False,None,10.0,4.0,0.0,0.0
67,0.0,3>=family_num>=2,True,None,9.0,2.0,0.0,0.0
64,0.0,3>=family_num>=2,False,None,9.0,3.0,0.0,0.0
58,0.0,family_num=1,True,None,9.0,1.0,0.0,0.0
59,0.0,3>=family_num>=2,False,None,8.0,2.0,0.0,0.0
24,0.0,3>=family_num>=2,False,None,8.0,3.0,0.0,0.0
57,0.0,family_num>3,False,None,8.0,4.0,0.0,0.0
55,0.0,3>=family_num>=2,False,None,8.0,3.0,0.0,0.0
54,0.0,3>=family_num>=2,False,None,8.0,2.0,0.0,0.0
33,0.0,3>=family_num>=2,False,None,7.0,2.0,0.0,0.0
50,0.0,3>=family_num>=2,False,None,7.0,2.0,0.0,0.0
49,0.0,family_num=1,False,None,7.0,1.0,0.0,0.0
28,0.0,3>=family_num>=2,False,None,6.0,2.0,0.0,0.0
38,0.0,family_num>3,True,None,6.0,4.0,0.0,0.0
37,0.0,family_num>3,False,None,6.0,4.0,0.0,0.0
47,0.0,family_num>3,False,None,6.0,4.0,0.0,0.0
32,0.0,family_num=1,False,None,5.0,1.0,0.0,0.0
30,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
35,0.0,3>=family_num>=2,False,None,5.0,3.0,0.0,0.0
45,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
43,0.0,family_num>3,False,None,5.0,5.0,0.0,0.0
44,0.0,3>=family_num>=2,False,None,4.0,3.0,0.0,0.0
41,0.0,3>=family_num>=2,False,None,4.0,3.0,0.0,0.0
25,0.0,3>=family_num>=2,False,None,4.0,2.0,0.0,0.0
42,0.0,3>=family_num>=2,True,None,4.0,2.0,0.0,0.0
12,0.0,family_num>3,True,None,4.0,4.0,0.0,0.0
9,0.0,3>=family_num>=2,False,None,3.0,3.0,0.0,0.0
8,0.0,3>=family_num>=2,False,None,3.0,2.0,0.0,0.0
