type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,10.439277777777777,23.35272727272727,5.2735,12.211633986928105
mean_wait_turn,3.8666666666666667,4.090909090909091,4.5,4.03921568627451
mean_idle_wait_turn,2.1333333333333333,2.090909090909091,1.8,2.0588235294117645
var_mean_house_area,,,,204.08236061984704
Rop,,,,307.0
