type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,8.161166666666666,25.866363636363634,7.667750000000001,11.883186274509804
mean_wait_turn,5.1,3.3636363636363638,3.8,4.470588235294118
var_mean_house_area,,,,210.18264732314492
Rop,,,,309.0
