type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,12.813188405797103,29.929999999999996,10.859722222222224,16.470019841269842
mean_wait_turn,2.0434782608695654,1.9,1.5555555555555556,1.9047619047619047
var_mean_house_area,,,,222.5887359949767
Rop,,,,206.0
