Avg $House^{size}\uparrow$,Var $House^{size}\downarrow$,Rop $\downarrow$,Avg WT $\downarrow$,gini coefficient $\downarrow$,SW $\uparrow$,m,entry,sort,k,c,rqueue,ex_name,finished_replace
12.113684640522877,190.76066770659787,270.0,3.519607843137255,0.5232037186773736,391.6,1,p^{family},VFA,2,2,r^{size},ver1_nofilter_multilist(1.2)_portion1(f_member_num)_priority_8t_6h_p#portion_housesize,True
13.68794534480459,211.75012146194052,298.0,2.23609443777511,0.4781357533594154,427.1,3,p^{select},VFR,2,2,r^{size},ver2_nofilter_multilist(1.2_k2)_housetype_housing_points_8t_6h(step_num(t1_h1))_p#housetype_choose2,True
23.84805555555556,254.81371334876545,4.0,1.1666666666666667,0.2528089887640449,71.2,3,p^{select},VFA,2,2,r^{size},optimized_task_config_132,True
16.77310185185185,215.3618502814783,212.66666666666663,1.7777777777777777,0.3808908695612147,417.7,3,p^{select},FIFO,2,2,r^{size},ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True
12.65390522875817,180.04439483905762,286.0,3.411764705882353,0.5059399813888454,415.1,3,p^{select},VFA,2,4,r^{size},optimized_task_config_74,True
18.90419047619048,174.84744255895694,111.0,1.7142857142857142,0.2548633291866993,424.9,3,p^{select},VFA,2,4,r^{size},optimized_task_config_77,True
8.646503267973857,182.92913858985847,268.0,4.470588235294118,0.6647985525793213,266.6,3,p^{select},FIFO,2,2,r^{size},optimized_task_config_282,True
13.064232026143792,195.6944866242684,313.0,3.333333333333333,0.4828129927467676,422.8,3,p^{select},FIFO,2,4,r^{size},optimized_task_config_80,True
13.317990196078432,227.4530795933188,371.5,3.8333333333333335,0.5227360045287216,399.0,3,p^{select},VFA,3,3,r^{size},ver2_nofilter_multilist(1.2_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True
12.879705882352942,199.80370040369093,287.0,2.2745098039215685,0.4816142270861834,430.0,3,p^{select},VFA,2,3,r^{size},optimized_task_config_187,True
12.240434640522876,183.88244687481304,241.0,3.3529411764705883,0.4893667861409797,418.5,3,p^{select},FIFO,2,3,r^{size},optimized_task_config_268,True
11.905098039215687,204.4240543434149,296.0,3.735294117647059,0.5337230953327323,385.25,3,p^{random},FIFO,2,2,r^{random},ver1_nofilter_singlelist_8t_6h_p#singlelist,True
20.753888888888888,172.7942672839506,0.0,2.1666666666666665,0.2470930232558139,68.8,3,p^{select},VFA,2,2,r^{size},optimized_task_config_117,True
7.1429575163398695,160.39164811824514,205.0,5.137254901960784,0.7337701508393515,210.2,3,p^{family},VFA,2,2,r^{rent},ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_rentmoney,True
12.607712418300654,187.07504500299032,288.5,2.372549019607843,0.4927512881863591,417.95,3,p^{select},VFA,2,2,r^{size},batch_t10_h20,True
12.6094,179.87622614583336,241.5,2.5,0.4656442536484728,431.25,3,p^{select},VFA,2,2,r^{size},batch_t5_h5,True
20.907,223.518996,3.0,1.4,0.248135593220339,59.0,3,p^{select},VFA,2,2,r^{size},optimized_task_config_59,True
14.803398692810458,277.73835435302664,408.0,4.882352941176471,0.5174163203123845,397.7,3,p^{family},VFR,3,4,r^{size},optimized_task_config_317,True
27.979166666666668,153.62300347222222,5.0,1.0,0.0625909752547306,91.6,3,p^{select},VFA,2,2,r^{size},optimized_task_config_154,True
12.830993464052288,187.25166773089416,295.0,4.450980392156863,0.4748840396373602,446.4,3,p^{select},FIFO,2,5,r^{size},optimized_task_config_261,True
29.312666666666665,145.95497844444446,0.0,1.0,0.1024657534246575,73.0,3,p^{select},FIFO,2,3,r^{size},optimized_task_config_133,True
13.109313725490196,205.0949969691144,269.0,6.078431372549019,0.4827383945031005,421.2,3,p^{select},VFA,3,2,r^{size},optimized_task_config_166,True
20.641250000000003,172.2234244791667,3.0,1.1666666666666667,0.2013536379018612,78.8,3,p^{select},VFR,4,2,r^{size},optimized_task_config_229,True
15.7635625,176.64857350651044,128.0,2.2,0.3459801633605599,428.5,3,p^{select},FIFO,2,5,r^{size},optimized_task_config_106,True
13.889183006535948,209.43232956127983,342.0,2.9411764705882355,0.4874805874179222,431.8,3,p^{select},FIFO,3,5,r^{size},ver2_nofilter_multilist(2.1_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5_no_memory,True
11.923692810457515,226.15995057883725,290.0,4.176470588235294,0.5849789088212116,338.4,3,p^{family},VFA,2,3,r^{size},optimized_task_config_172,True
6.921241830065359,215.59813965034817,289.5,5.627450980392156,0.8135584982596096,154.8,3,p^{family},VFA,2,2,r^{random},ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#random_avg,True
12.054274509803925,170.50147771113677,256.0,5.921568627450981,0.4814519162835935,427.4,3,p^{select},FIFO,2,2,r^{size},optimized_task_config_23,True
14.444607843137254,263.3414989747533,387.0,5.96078431372549,0.5226595601335469,392.9,3,p^{family},FIFO,2,2,r^{size},optimized_task_config_280,True
14.6859477124183,268.24880939595886,400.0,3.588235294117647,0.5138250422120068,401.8,3,p^{family},VFR,2,2,r^{size},ver1_nofilter_multilist(1.2)_multilist_housing_points_8t_6h_p#housetype,True
11.3085,207.53190025000004,18.0,2.6,0.6161290322580646,62.0,3,p^{select},VFA,5,2,r^{random},optimized_task_config_188,True
17.7197,206.77671582666665,88.0,2.44,0.3387273428461241,259.3,3,p^{select},FIFO,2,5,r^{size},optimized_task_config_300,True
2.5249836601307187,55.67131046606005,73.5,6.0588235294117645,0.8925406444034003,83.75,3,p^{select},VFA,2,2,r^{random},ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,True
12.581928104575162,181.20535788372,254.0,2.0588235294117645,0.4821507796027205,428.7,3,p^{select},FIFO,5,4,r^{size},optimized_task_config_88,True
11.34766339869281,172.47916100271257,310.0,7.627450980392157,0.5428797781738959,376.2000000000001,3,p^{random},FIFO,2,3,r^{random},optimized_task_config_160,True
12.84315359477124,199.0029724213977,277.0,2.1372549019607843,0.4905329512365077,424.9,3,p^{select},VFR,1,1,r^{size},optimized_task_config_311,True
16.823988095238096,211.3174923126889,244.0,1.7857142857142858,0.3736289776574137,422.0,3,p^{select},FIFO,4,4,r^{size},ver2_nofilter_multilist(2.1_k4)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose4_no_memory,True
12.329820261437913,175.09521218174632,252.0,2.411764705882353,0.4920481350434911,425.6,3,p^{select},FIFO,1,4,r^{size},optimized_task_config_103,True
13.58408496732026,254.4699300995344,350.0,3.549019607843137,0.5424092897280638,377.9,3,p^{family},FIFO,1,5,r^{size},optimized_task_config_291,True
3.5538235294117646,84.26382018454443,126.0,6.15686274509804,0.8535082096543563,119.3,3,p^{select},VFA,2,2,r^{random},optimized_task_config_209,True
12.213676470588236,201.5404354078559,318.0,3.411764705882353,0.5416910099115444,382.6,3,p^{random},VFA,1,7,r^{random},optimized_task_config_242,True
8.141699346405229,174.75381007518473,215.0,4.0,0.6850461040879476,252.2,3,p^{select},FIFO,3,5,r^{size},optimized_task_config_36,True
11.978218954248364,169.7870101857192,215.0,2.4901960784313726,0.4981596734256843,410.2,3,p^{select},VFA,3,2,r^{size},optimized_task_config_178,True
13.51096405228758,252.60129779037973,354.0,3.715686274509804,0.5461839458697144,371.7000000000001,3,p^{family},FIFO,2,2,r^{size},ver1_nofilter_multilist(1.2)_multilist_nopriority_8t_6h_p#housetype,True
15.846333333333334,170.96119471527777,129.0,1.35,0.3478038936372269,421.2,3,p^{select},VFR,2,4,r^{size},optimized_task_config_328,True
13.713265306122448,201.53028108282427,269.5,2.193877551020408,0.4701494957334692,420.3,3,p^{select},VFA,2,3,r^{size},ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True
11.911388888888888,184.3243333787219,257.0,3.431372549019608,0.5083107199433348,409.7000000000001,3,p^{select},FIFO,2,3,r^{size},optimized_task_config_69,True
4.973790849673203,120.49090349438248,172.0,8.294117647058824,0.81390255098695,149.5,3,p^{family},FIFO,3,2,r^{random},optimized_task_config_213,True
15.487583333333331,267.9581083958334,10.0,2.3,0.4484184914841849,82.2,3,p^{select},VFA,1,2,r^{rent},optimized_task_config_201,True
11.57857843137255,174.26433848840188,210.0,3.333333333333333,0.5100565999595714,388.0,3,p^{select},FIFO,5,5,r^{size},optimized_task_config_171,True
21.278,162.61889655555555,4.0,1.6,0.1437410071942446,139.0,3,p^{select},FIFO,2,2,r^{size},optimized_task_config_130,True
24.77,250.565,6.0,1.5,0.2029659141212927,75.3,3,p^{select},FIFO,2,3,r^{size},optimized_task_config_116,True
