,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
69,14.2,3>=family_num>=2,False,house_83,1.0,3.0,48.35,16.116666666666667
65,16.0,family_num=1,False,house_94,1.0,1.0,44.4,44.4
63,15.0,3>=family_num>=2,False,house_46,1.0,2.0,44.75,22.375
68,15.2,family_num=1,False,house_25,2.0,1.0,42.2,42.2
62,16.4,family_num>3,False,house_54,2.0,4.0,58.54,14.635
60,15.5,3>=family_num>=2,False,house_39,2.0,2.0,57.5,28.75
58,14.0,family_num=1,True,house_10,2.0,1.0,38.05,38.05
24,14.2,3>=family_num>=2,False,house_99,3.0,3.0,44.51,14.836666666666666
55,13.2,3>=family_num>=2,False,house_17,3.0,3.0,38.6,12.866666666666667
52,14.5,3>=family_num>=2,False,house_52,2.0,2.0,44.3,22.15
26,15.0,family_num=1,True,house_19,3.0,1.0,27.76,27.76
47,14.4,family_num>3,False,house_4,3.0,4.0,61.7,15.425
32,16.0,family_num=1,False,house_98,4.0,1.0,44.5,44.5
35,16.0,3>=family_num>=2,False,house_78,4.0,3.0,60.3,20.099999999999998
46,17.0,family_num=1,False,house_29,4.0,1.0,44.5,44.5
45,16.0,3>=family_num>=2,False,house_85,3.0,2.0,48.7,24.35
43,14.2,family_num>3,False,house_77,3.0,5.0,60.0,12.0
44,14.4,3>=family_num>=2,False,house_51,3.0,3.0,46.1,15.366666666666667
41,15.8,3>=family_num>=2,False,house_13,3.0,3.0,38.25,12.75
42,15.5,3>=family_num>=2,True,house_64,3.0,2.0,48.75,24.375
12,16.4,family_num>3,True,house_71,3.0,4.0,42.82,10.705
13,15.0,family_num=1,False,house_30,3.0,1.0,44.6,44.6
9,17.4,3>=family_num>=2,False,house_65,4.0,3.0,49.07,16.356666666666666
8,17.4,3>=family_num>=2,False,house_57,4.0,2.0,60.1,30.05
0,0.0,3>=family_num>=2,False,None,8.0,2.0,0.0,0.0
1,0.0,family_num=1,False,None,8.0,1.0,0.0,0.0
2,0.0,3>=family_num>=2,False,None,8.0,3.0,0.0,0.0
66,0.0,family_num>3,False,None,8.0,4.0,0.0,0.0
67,0.0,3>=family_num>=2,True,None,8.0,2.0,0.0,0.0
64,0.0,3>=family_num>=2,False,None,8.0,3.0,0.0,0.0
61,0.0,3>=family_num>=2,False,None,7.0,3.0,0.0,0.0
59,0.0,3>=family_num>=2,False,None,7.0,2.0,0.0,0.0
23,0.0,3>=family_num>=2,False,None,7.0,2.0,0.0,0.0
57,0.0,family_num>3,False,None,7.0,4.0,0.0,0.0
56,0.0,family_num=1,False,None,7.0,1.0,0.0,0.0
54,0.0,3>=family_num>=2,False,None,6.0,2.0,0.0,0.0
39,0.0,family_num=1,True,None,6.0,1.0,0.0,0.0
33,0.0,3>=family_num>=2,False,None,6.0,2.0,0.0,0.0
53,0.0,family_num>3,False,None,6.0,4.0,0.0,0.0
51,0.0,3>=family_num>=2,True,None,6.0,3.0,0.0,0.0
50,0.0,3>=family_num>=2,False,None,6.0,2.0,0.0,0.0
49,0.0,family_num=1,False,None,6.0,1.0,0.0,0.0
28,0.0,3>=family_num>=2,False,None,6.0,2.0,0.0,0.0
27,0.0,family_num>3,True,None,6.0,4.0,0.0,0.0
36,0.0,3>=family_num>=2,True,None,5.0,2.0,0.0,0.0
38,0.0,family_num>3,True,None,5.0,4.0,0.0,0.0
37,0.0,family_num>3,False,None,5.0,4.0,0.0,0.0
30,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
48,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
40,0.0,3>=family_num>=2,False,None,4.0,2.0,0.0,0.0
25,0.0,3>=family_num>=2,False,None,4.0,2.0,0.0,0.0
