,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
69,16.2,3>=family_num>=2,False,house_39,1.0,3.0,57.5,19.166666666666668
66,13.4,family_num>3,False,house_51,1.0,4.0,46.1,11.525
68,16.0,family_num=1,False,house_30,2.0,1.0,44.6,44.6
67,13.0,3>=family_num>=2,True,house_65,2.0,2.0,49.07,24.535
64,14.9,3>=family_num>=2,False,house_83,2.0,3.0,48.35,16.116666666666667
61,16.2,3>=family_num>=2,False,house_10,2.0,3.0,38.05,12.683333333333332
63,15.0,3>=family_num>=2,False,house_98,3.0,2.0,44.5,22.25
60,16.5,3>=family_num>=2,False,house_74,3.0,2.0,42.82,21.41
58,16.0,family_num=1,True,house_25,3.0,1.0,42.2,42.2
24,14.6,3>=family_num>=2,False,house_85,3.0,3.0,48.7,16.233333333333334
57,14.0,family_num>3,False,house_4,3.0,4.0,61.7,15.425
56,15.0,family_num=1,False,house_19,3.0,1.0,27.76,27.76
62,13.4,family_num>3,False,house_52,4.0,4.0,44.3,11.075
55,15.8,3>=family_num>=2,False,house_54,4.0,3.0,58.54,19.513333333333332
54,17.0,3>=family_num>=2,False,house_44,4.0,2.0,46.14,23.07
52,15.1,3>=family_num>=2,False,house_13,4.0,2.0,38.25,19.125
33,15.0,3>=family_num>=2,False,house_99,4.0,2.0,44.51,22.255
39,16.0,family_num=1,True,house_94,5.0,1.0,44.4,44.4
51,15.4,3>=family_num>=2,True,house_71,2.0,3.0,42.82,14.273333333333333
50,16.7,3>=family_num>=2,False,house_64,2.0,2.0,48.75,24.375
49,18.0,family_num=1,False,house_29,2.0,1.0,44.5,44.5
27,15.2,family_num>3,True,house_46,2.0,4.0,44.75,11.1875
36,14.6,3>=family_num>=2,True,house_17,3.0,2.0,38.6,19.3
38,16.2,family_num>3,True,house_77,3.0,4.0,60.0,15.0
37,15.2,family_num>3,False,house_57,3.0,4.0,60.1,15.025
47,14.4,family_num>3,False,house_78,3.0,4.0,60.3,15.075
0,0.0,3>=family_num>=2,False,None,10.0,2.0,0.0,0.0
1,0.0,family_num=1,False,None,10.0,1.0,0.0,0.0
2,0.0,3>=family_num>=2,False,None,10.0,3.0,0.0,0.0
65,0.0,family_num=1,False,None,10.0,1.0,0.0,0.0
59,0.0,3>=family_num>=2,False,None,10.0,2.0,0.0,0.0
23,0.0,3>=family_num>=2,False,None,10.0,2.0,0.0,0.0
53,0.0,family_num>3,False,None,10.0,4.0,0.0,0.0
28,0.0,3>=family_num>=2,False,None,7.0,2.0,0.0,0.0
26,0.0,family_num=1,True,None,7.0,1.0,0.0,0.0
32,0.0,family_num=1,False,None,7.0,1.0,0.0,0.0
30,0.0,3>=family_num>=2,False,None,7.0,2.0,0.0,0.0
35,0.0,3>=family_num>=2,False,None,7.0,3.0,0.0,0.0
48,0.0,3>=family_num>=2,False,None,7.0,2.0,0.0,0.0
46,0.0,family_num=1,False,None,7.0,1.0,0.0,0.0
45,0.0,3>=family_num>=2,False,None,7.0,2.0,0.0,0.0
43,0.0,family_num>3,False,None,7.0,5.0,0.0,0.0
40,0.0,3>=family_num>=2,False,None,7.0,2.0,0.0,0.0
44,0.0,3>=family_num>=2,False,None,7.0,3.0,0.0,0.0
41,0.0,3>=family_num>=2,False,None,7.0,3.0,0.0,0.0
25,0.0,3>=family_num>=2,False,None,7.0,2.0,0.0,0.0
42,0.0,3>=family_num>=2,True,None,7.0,2.0,0.0,0.0
12,0.0,family_num>3,True,None,7.0,4.0,0.0,0.0
13,0.0,family_num=1,False,None,7.0,1.0,0.0,0.0
9,0.0,3>=family_num>=2,False,None,7.0,3.0,0.0,0.0
8,0.0,3>=family_num>=2,False,None,7.0,2.0,0.0,0.0
