type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,23.00833333333333,40.38,14.418333333333335,24.13
mean_wait_turn,1.6666666666666667,2.0,1.3333333333333333,1.625
var_mean_house_area,,,,121.96702499999999
Rop,,,,15.0
