type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,21.568095238095236,39.48571428571428,14.347,25.003397435897433
mean_wait_turn,2.642857142857143,1.7142857142857142,3.0,2.4615384615384617
var_mean_house_area,,,,95.51015608563445
Rop,,,,18.0
