type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,2.8038888888888893,14.65181818181818,3.001,5.397973856209149
mean_wait_turn,5.7,5.181818181818182,5.6,5.568627450980392
var_mean_house_area,,,,146.12751321500278
Rop,,,,181.0
