type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,6.334888888888888,9.427272727272728,4.5135000000000005,6.644738562091503
mean_wait_turn,5.066666666666666,6.090909090909091,5.2,5.313725490196078
var_mean_house_area,,,,159.98001997522323
Rop,,,,184.0
