type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,10.669555555555556,17.937272727272727,6.86875,11.491846405228758
mean_wait_turn,3.566666666666667,4.2727272727272725,4.1,3.823529411764706
mean_idle_wait_turn,2.6,2.3636363636363638,2.1,2.450980392156863
var_mean_house_area,,,,171.14960793338034
Rop,,,,242.0
