type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,6.237277777777778,11.35909090909091,5.7,7.236633986928105
mean_wait_turn,4.633333333333334,5.454545454545454,4.2,4.7254901960784315
mean_idle_wait_turn,2.6333333333333333,4.636363636363637,1.4,2.823529411764706
var_mean_house_area,,,,146.12906258063143
Rop,,,,193.0
