type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,19.551666666666666,43.83,14.5,26.015000000000004
mean_wait_turn,2.0,1.2,3.0,1.8333333333333333
var_mean_house_area,,,,138.6375833333333
Rop,,,,36.0
