type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,6.128444444444444,10.615454545454547,6.77375,7.2227614379084955
mean_wait_turn,4.766666666666667,5.454545454545454,4.0,4.764705882352941
var_mean_house_area,,,,144.6636710373147
Rop,,,,192.0
