type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,12.47261111111111,18.344545454545457,7.0685,12.679477124183006
mean_wait_turn,2.466666666666667,3.1818181818181817,2.4,2.607843137254902
var_mean_house_area,,,,183.05170669827842
Rop,,,,303.0
