type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,22.129895833333336,39.330000000000005,12.336875,24.592532051282053
mean_wait_turn,2.125,1.6666666666666667,1.0,1.8461538461538463
var_mean_house_area,,,,92.13514479063936
Rop,,,,43.0
