type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,7.820666666666666,19.922727272727272,1.45,9.181764705882353
mean_wait_turn,4.466666666666667,4.636363636363637,6.1,4.823529411764706
var_mean_house_area,,,,203.48971747404838
Rop,,,,322.0
