,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
69,16.2,3>=family_num>=2,False,house_39,1.0,3.0,57.5,19.166666666666668
1,17.0,family_num=1,False,house_30,2.0,1.0,44.6,44.6
65,17.0,family_num=1,False,house_25,2.0,1.0,42.2,42.2
63,17.0,3>=family_num>=2,False,house_51,2.0,2.0,46.1,23.05
45,14.2,3>=family_num>=2,False,house_19,2.0,2.0,27.76,13.88
40,10.0,3>=family_num>=2,False,house_65,3.0,2.0,49.07,24.535
62,16.9,family_num>3,False,house_57,1.0,4.0,60.1,15.025
60,16.5,3>=family_num>=2,False,house_83,1.0,2.0,48.35,24.175
58,15.5,family_num=1,True,house_85,1.0,1.0,48.7,48.7
23,16.0,3>=family_num>=2,False,house_64,1.0,2.0,48.75,24.375
55,15.2,3>=family_num>=2,False,house_52,2.0,3.0,44.3,14.766666666666666
25,16.0,3>=family_num>=2,False,house_29,3.0,2.0,44.5,22.25
54,18.0,3>=family_num>=2,False,house_74,1.0,2.0,42.82,21.41
39,16.0,family_num=1,True,house_98,1.0,1.0,44.5,44.5
53,15.8,family_num>3,False,house_44,1.0,4.0,46.14,11.535
49,16.0,family_num=1,False,house_99,1.0,1.0,44.51,44.51
27,16.2,family_num>3,True,house_71,1.0,4.0,42.82,10.705
42,17.1,3>=family_num>=2,True,house_13,1.0,2.0,38.25,19.125
13,14.8,family_num=1,False,house_94,2.0,1.0,44.4,44.4
26,16.0,family_num=1,True,house_17,1.0,1.0,38.6,38.6
37,14.6,family_num>3,False,house_54,1.0,4.0,58.54,14.635
32,16.5,family_num=1,False,house_10,1.0,1.0,38.05,38.05
30,16.0,3>=family_num>=2,False,house_37,1.0,2.0,58.0,29.0
35,14.8,3>=family_num>=2,False,house_46,1.0,3.0,44.75,14.916666666666666
9,16.5,3>=family_num>=2,False,house_78,3.0,3.0,60.3,20.099999999999998
