type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,8.174333333333333,10.47090909090909,6.8985,8.419509803921569
mean_wait_turn,4.5,6.090909090909091,4.4,4.823529411764706
var_mean_house_area,,,,138.49597454184286
Rop,,,,191.0
