type_indicator,3>=family_num>=2,family_num=1,family_num>3,all
mean_house_area,20.92789473684211,38.92,14.3005,21.69972222222222
mean_wait_turn,1.9473684210526316,2.3333333333333335,2.6,2.111111111111111
var_mean_house_area,,,,56.31591322016462
Rop,,,,48.0
